epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
15; 0.500; 0.000077; 0.008673; 0.057186; 0.027498; 0.014155; 0.479730; {min=-0.006, max=0.003}; {min=-0.015, max=0.012}; 10; 9; 3
16; 0.467; 0.000081; 0.008673; 0.095365; 0.063403; 0.034943; 0.341709; {min=-0.010, max=0.008}; {min=-0.021, max=0.026}; 12; 7; 1
16; 0.467; 0.000080; 0.008673; 0.221018; 0.201517; 0.149278; 0.310000; {min=-0.066, max=0.023}; {min=-0.034, max=0.044}; 12; 7; 2
16; 0.467; 0.000034; 0.008673; 0.057186; 0.018735; 0.009569; 0.444444; {min=-0.004, max=0.002}; {min=-0.014, max=0.013}; 8; 11; 3
17; 0.433; 0.000061; 0.008673; 0.095365; 0.066329; 0.036999; 0.320000; {min=-0.011, max=0.008}; {min=-0.021, max=0.026}; 11; 8; 1
17; 0.433; 0.000064; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.037, max=0.042}; 11; 8; 2
17; 0.433; 0.000058; 0.008673; 0.057186; 0.018735; 0.009569; 0.444444; {min=-0.004, max=0.002}; {min=-0.013, max=0.012}; 8; 11; 3
18; 0.400; 0.000056; 0.008673; 0.095365; 0.066329; 0.036999; 0.320000; {min=-0.011, max=0.008}; {min=-0.020, max=0.025}; 11; 8; 1
18; 0.400; 0.000052; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.039, max=0.040}; 11; 8; 2
18; 0.400; 0.000048; 0.008673; 0.057186; 0.027498; 0.014155; 0.479730; {min=-0.006, max=0.003}; {min=-0.013, max=0.011}; 10; 9; 3
19; 0.367; 0.000042; 0.008673; 0.095365; 0.063403; 0.034943; 0.341709; {min=-0.010, max=0.008}; {min=-0.019, max=0.026}; 11; 8; 1
19; 0.367; 0.000054; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.041, max=0.040}; 12; 7; 2
19; 0.367; 0.000054; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.013, max=0.010}; 12; 7; 3
20; 0.333; 0.000033; 0.008673; 0.095365; 0.054691; 0.029805; 0.331429; {min=-0.008, max=0.008}; {min=-0.017, max=0.029}; 11; 8; 1
20; 0.333; 0.000029; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.042, max=0.038}; 12; 7; 2
20; 0.333; 0.000040; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.013, max=0.009}; 12; 7; 3
21; 0.300; 0.000062; 0.008673; 0.095365; 0.063403; 0.034943; 0.341709; {min=-0.010, max=0.008}; {min=-0.017, max=0.026}; 12; 7; 1
21; 0.300; 0.000048; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.042, max=0.036}; 12; 7; 2
21; 0.300; 0.000054; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.012, max=0.010}; 12; 7; 3
22; 0.267; 0.000026; 0.008673; 0.095365; 0.066329; 0.036999; 0.320000; {min=-0.011, max=0.008}; {min=-0.018, max=0.025}; 12; 7; 1
22; 0.267; 0.000050; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.042, max=0.034}; 12; 7; 2
