epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
37; 0.630; 0.001465; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.139, max=0.103}; 88; 111; 3
38; 0.620; 0.001258; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.140, max=0.109}; 87; 112; 1
38; 0.620; 0.001326; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.156, max=0.106}; 106; 93; 2
38; 0.620; 0.001389; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.139, max=0.102}; 88; 111; 3
39; 0.610; 0.001301; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.038, max=0.019}; {min=-0.139, max=0.108}; 87; 112; 1
39; 0.610; 0.001302; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.156, max=0.102}; 106; 93; 2
39; 0.610; 0.001254; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.139, max=0.110}; 92; 107; 3
40; 0.600; 0.001242; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.037, max=0.019}; {min=-0.139, max=0.108}; 86; 113; 1
40; 0.600; 0.001172; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.155, max=0.102}; 106; 93; 2
40; 0.600; 0.001243; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.139, max=0.098}; 86; 113; 3
41; 0.590; 0.001302; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.037, max=0.019}; {min=-0.138, max=0.107}; 85; 114; 1
41; 0.590; 0.001195; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.152, max=0.107}; 106; 93; 2
41; 0.590; 0.001334; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.139, max=0.107}; 90; 109; 3
42; 0.580; 0.001019; 0.045147; 0.175423; 0.121995; 0.070401; 0.456667; {min=-0.038, max=0.019}; {min=-0.139, max=0.105}; 85; 114; 1
42; 0.580; 0.001238; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.151, max=0.104}; 105; 94; 2
